id,DiveNum,ObsTime,Collector,GPS,Depth_m,Depth_ft,AnemSpp,AnemDia,oldAnemID,AnemID,AnemSampleID,Spp,Size1,Col1,Recap1,TagID1,ID1,Size2,Col2,Recap2,TagID2,ID2,Size3,Col3,Recap3,TagID3,ID3,Size4,Col4,Recap4,TagID4,ID4,Size5,Col5,Recap5,TagID5,ID5,Size6,Col6,Recap6,TagID6,ID6,Size7,Col7,Recap7,TagID7,ID7,Spp2,Spp2Size1,Spp2Size2,Spp2Size3,Spp2Size4,Notes
1057,39,13:56:00,MRS,3,1.5,,HECR,30,,,,APCL,9.0,O,N,985153000368771,428,8.2,O,N,985153000371009,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,39,13:57:00,MRS,3,2.9,,HECR,20,,,,APCL,1.0,BW,,,,2,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,39,13:57:00,MRS,3,1.7,,HECR,20,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,39,13:57:00,MRS,3,1.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,39,14:20:00,MRS,3,1.7,,HECR,20,512,2425,,APCL,5.8,YP,N,985153000404065,430,4.3,YR,,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,39,14:23:00,MRS,3,1.8,,HECR,30,,2426,,APCL,9.6,YP,N,985153000371794,432,5.6,YR,N,985153000372235,433,9.6,O,N,985153000354346,437,5.8,YP,N,985153000354687.00,434,9.1,YP,N,985153000372032,435,8.0,O,N,985153000355275,436,3.4,YR,N,,,,,,,,Fish 433 had very long pectorial fins
637,39,14:35:00,MRS,3,1.8,,HECR,30,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 APCL hidden or may have already been caught, did not see tails"
638,39,14:38:00,MRS,3,1.5,,HECR,30,,510,,APCL,8.0,O,,,,8,YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,39,14:38:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,39,14:40:00,MRS,3,1.4,,HECR,30,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,39,14:40:00,MRS,3,1.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,39,14:42:00,MRS,3,,,????,,,,,APCL,3.4,YR,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,40,9:12:00,MRS,3,3.7,,HECR,20,,2427,,APCL,3.2,YR,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,40,9:12:00,MRS,3,3.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,40,9:12:00,MRS,3,3.7,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,40,9:13:00,MRS,3,3.2,,HECR,20,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,40,9:14:00,MRS,3,3.2,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,40,9:24:00,MRS,3,4.5,,HECR,30,,2428,,APCL,9.0,O,N,985153000355812,438,10.6,YP,N,985153000353943,439,5.9,YR,N,985153000372474,440,9.2,O,N,985153000372151,441,,,,,,,,,,,,,,,,,,,,,
678,40,9:24:00,MRS,3,4.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,40,9:31:00,MRS,3,3.6,,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,40,9:31:00,MRS,3,3.6,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,40,9:33:00,MRS,3,3.5,,HECR,30,,2429,,APCL,9.7,O,N,985153000371755,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,40,9:33:00,MRS,3,3.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,40,9:33:00,MRS,3,3.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,40,9:41:00,MRS,3,3.9,,HECR,30,,,,APPE,9.0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,40,9:41:30,MRS,3,2.9,,HECR,20,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,40,9:41:30,MRS,3,2.9,,HECR,20,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,40,9:43:00,MRS,3,3.0,,HECR,25,,,,APPE,9.0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,40,9:48:00,MRS,3,2.4,,HECR,30,680,2430,,APCL,4.4,W,N,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,40,9:58:00,MRS,3,3.3,,HECR,30,1116,2431,,APCL,8.5,YP,N,985153000368531,444,8.8,O,N,985153000369575,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,40,10:02:00,MRS,3,1.5,,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,40,10:04:00,MRS,3,3.2,,HECR,30,,,,APPE,9.0,,,,,7,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,40,10:12:00,MRS,3,4.5,,HECR,30,1114,2432,,APCL,7.2,YP,N,985153000401033,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,40,10:37:00,MRS,3,4.0,,ENQD,30,,,,APPE,7.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,40,10:56:00,MRS,3,4.0,,HECR,30,938,2433,,APCL,7.8,O,N,985153000402078,447,9.2,YP,N,985153000404251,448,5.4,YR,N,985153000406269,449,3.5,YR,N,,450,3.9,YR,N,,451,,,,,,,,,,,,,,,,
1031,40,11:02:00,MRS,3,4.2,,ENQD,20,221,2435,,APCL,7.3,O,N,985153000355893,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,40,11:05:00,MRS,3,3.3,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,40,11:08:00,MRS,3,1.8,,HECR,20,,2434,,APCL,4.4,W,N,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,40,11:09:00,MRS,3,2.0,,HECR,20,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,40,11:12:00,MRS,3,2.1,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,40,11:12:30,MRS,3,2.4,,HECR,30,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,40,11:13:00,MRS,3,2.0,,HEMG,35,,,,APOC,8.0,,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,40,11:15:00,MRS,3,2.2,,HECR,30,,,,APPE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,40,11:16:00,MRS,3,2.5,,HEMG,15,,,,APOC,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,40,11:18:00,MRS,3,3.5,,HEMA,10,,2436,,APCL,4.1,W,N,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,40,11:26:00,MRS,3,3.5,,HEMG,25,,,,APOC,7.0,,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,40,11:34:00,MRS,3,2.9,,HECR,20,,2437,,APCL,6.2,YR,N,985153000355678,455,3.9,YR,N,,456,6.2,YR,N,985153000405846,457,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,40,11:39:00,MRS,3,1.4,,HECR,20,,2438,,APCL,5.3,YR,N,985153000401797,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,41,12:45:00,MRS,3,3.4,,HECR,30,,2441,,APCL,7.6,YP,N,985153000402923,459,7.7,O,N,985153000351755,460,4.1,YR,N,,461,,,,,,,,,,,,,,,,,,,,,,,,,,Old tag is unreadable
1263,41,13:06:00,MRS,3,3.0,,HECR,30,,2442,,APCL,8.0,O,N,985153000406619,462,7.9,YP,N,985153000372825,463,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,7,7,5,,
1020,41,13:08:00,MRS,3,3.8,,ENQD,20,,2443,,APCL,6.2,O,N,985153000354839,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,41,13:24:00,MRS,3,2.5,,HECR,30,934,2444,,APCL,7.2,YP,N,985153000372888,465,6,O,N,985153000403335,466,3.2,YR,N,,,4.6,YR,N,,467,,,,,,,,,,,,,,,,,,,,,Fish 466 squirted eggs when PIT tag was inserted
701,41,13:27:00,MRS,3,3.1,,HECR,30,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,41,13:28:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,41,13:29:00,MRS,3,2.6,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,41,13:41:00,MRS,3,3.6,,HECR,10,472,2445,,APCL,8.8,O,N,985153000403460,468,8.6,YP,N,985153000403459,469,7.2,YR,N,985153000407312,470,,,,,,,,,,,,,,,,,,,,,,,,,,
704,41,13:41:00,MRS,3,3.6,,ENQD,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,41,13:56:00,MRS,3,3.6,,STHD,20,,2446,,APCL,7.3,YR,N,985153000404400,471,8.1,O,N,985153000356368,472,8.9,YP,N,985153000371747,473,,,,,,,,,,,,,,,,,,,,,,,,,,
705,41,14:16:00,MRS,3,3.3,,HECR,30,954,2447,,APCL,8.3,O,,,,8.9,YP,N,985153000371973,474,8.2,YP,N,985153000372170,475,8.0,O,N,985153000354556,476,4.9,YR,N,,477,3.0,YR,,,,,,,,,,,,,,8.3cm fish escaped 
1047,42,9:57:00,MRS,3,4.4,,ENQD,20,955,2448,,APCL,7.8,Y,N,985153000364055,480,5.8,YR,N,985153000372610,481,5.6,YR,N,985153000370668,482,7.9,O,N,985153000370608,483,4.0,YR,,,,8.6,O,N,985153000369431,484,,,,,,,,,,,4cm fish escaped
1037,42,9:57:00,MRS,3,4.4,,ENQD,15,,,,APCL,7.0,O,N,985153000356527,485,7.4,O,N,985153000370405,486,8.2,O,N,985153000355356,487,7.4,O,N,985153000355147.00,488,8.1,YR,N,985153000356060,489,9.3,YP,N,985153000371171,490,,,,,,,,,,,fish 488 had a yellow pointed tail with a tiny bit of orange on it
1067,42,9:57:00,MRS,3,4.4,,ENQD,15,,,,APCL,9.7,O,N,985153000370013,491,6.6,YR,N,985153000354446,492,4.3,YR,N,,493,4.9,YR,N,,494,4.6,YR,N,,495,1.5,YR,,,,9.0,YP,,,,,,,,,
706,42,10:05:00,MRS,3,4.3,,HECR,30,,2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,42,10:09:00,MRS,3,4.5,,ENQD,10,,2449,,APCL,8.7,O,N,985153000372264,496,8.6,YP,N,985153000364158,497,2.5,BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,42,10:11:00,MRS,3,4.5,,ENQD,15,936,2450,,APCL,8.8,O,N,985153000370790,498,9.2,O,N,985153000363797,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,42,10:25:00,MRS,3,4.6,,ENQD,15,,2451,,APCL,8.0,YP,N,985153000371745,499,5.1,YP,N,985153000368900,500,8.6,O,N,985153000354241,502,,,,,,,,,,,,,,,,,,,,,,,,,,
707,42,10:33:00,MRS,3,4.6,,MADO,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,42,10:43:00,MRS,3,4.5,,ENQD,10,,2452,,APCL,6.0,O,N,985153000368475,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,42,10:47:00,MRS,3,4.5,,HECR,30,,2453,,APCL,4.7,YR,N,,504,5.3,YR,N,985153000356701,505,3,YR,,,,8.5,O,N,985153000368085,506,,,,,,,,,,,,,,,,,,,,,
709,42,10:56:00,MRS,3,4.0,,HECR,35,,,,APPE,9.0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,42,11:00:00,MRS,3,4.5,,ENQD,15,,2454,,APCL,8.0,O,N,985153000354622,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,42,11:02:00,MRS,3,3.8,,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,42,11:02:00,MRS,3,3.8,,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,42,11:02:00,MRS,3,3.8,,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,42,11:03:00,MRS,3,3.3,,HECR,30,,,,APPE,9.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,42,11:03:00,MRS,3,3.3,,HECR,30,,,,APPE,9.0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,42,11:04:00,MRS,3,4.3,,HECR,30,,2455,,APCL,9.5,YP,N,985153000372689,508,9,O,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cant read the old tag but it looks like 7?5
715,42,11:12:00,MRS,3,3.9,,HECR,30,,2456,,APCL,9.0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can't read old tag but it has 111
716,43,12:39:00,MRS,3,1.0,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,43,12:40:00,MRS,3,1.0,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,43,12:53:00,MRS,3,1.0,,HECR,25,,2458,,APCL,6.2,W,N,985153000405091,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,43,12:54:00,MRS,3,1.1,,HECR,20,,2459,,APCL,4.0,W,N,,510,3,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,43,12:56:00,MRS,3,0.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,43,12:56:00,MRS,3,0.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,43,12:57:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reef edge extends N/S
722,43,12:58:00,MRS,3,1.1,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,43,13:00:00,MRS,3,,,????,,,,,APCL,4.4,W,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,43,13:05:00,MRS,3,2.1,,MADO,35,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,43,13:22:00,MRS,3,1.8,,HECR,35,,2462,,APCL,6.8,YP,N,985153000369796,512,7.5,O,N,985153000371658,513,2,YR,,,,3.7,YR,,,514,8.5,YP,N,985153000371376,515,,,,,,,,,,,,,,,,
1107,43,13:29:00,MRS,3,1.8,,HECR,25,1098,2463,,APCL,7.9,O,Y,985153000399571,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,43,13:40:00,MRS,3,1.9,,HECR,35,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,43,13:40:00,MRS,3,1.9,,HECR,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,43,13:41:00,MRS,3,2.7,,HECR,35,,2464,,APCL,8.4,YP,N,985153000372484,517,8.9,O,N,985153000399780,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,43,13:42:00,MRS,3,2.6,,HECR,35,,603,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,43,13:53:00,MRS,3,2.8,,STHD,20,601,2465,,APCL,8.3,O,N,985153000369267,519,8.6,YP,N,985153000371722,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chose STHD instead of STME because the tentacles were much shorter and smaller of diameter than the STME we have seen this season.
1073,43,13:59:00,MRS,3,3.1,,HECR,20,,2466,,APCL,6.5,W,N,985153000370368,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,43,14:01:00,MRS,3,3.1,,HECR,25,,2469,,APCL,7.7,YP,N,985153000370217,522,8,O,N,985153000405722,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,43,14:11:00,MRS,3,1.5,,ENQD,25,,,,APFR,9.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,43,14:26:00,MRS,3,2.5,,HECR,30,,2060,,APCL,9.2,O,N,985153000400979,524,4.9,YR,N,,525,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,43,14:37:00,MRS,3,2.1,,HECR,20,600,2469,,APCL,8.7,O,N,985153000405666,526,3.3,YR,N,,,4.5,YR,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,
729,43,14:37:00,MRS,3,2.1,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,43,14:40:00,MRS,3,1.8,,HECR,20,,2470,,APCL,2.5,Y,,,,2.5,W,,,,6.6,YP,N,985153000403830,528,,,,,,,,,,,,,,,,,,,,,,,,,,
731,43,14:41:00,MRS,3,1.6,,HECR,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,43,15:00:00,MRS,3,1.3,,HECR,20,,2471,,APCL,3.8,W,N,,529,7.4,YP,N,985153000364762,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,43,15:00:00,MRS,3,1.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,43,15:13:00,MRS,3,0.5,,HECR,20,,2461,,APCL,6.6,O,N,985153000356086,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,43,15:20:00,MRS,3,1.1,,HECR,30,,2472,,APCL,5.9,YR,N,985153000369904,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,43,15:21:00,MRS,3,1.1,,HECR,30,,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,44,9:21:00,MRS,3,2.3,,HECR,20,,2461,,APCL,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,44,9:21:00,MRS,3,2.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,44,9:21:00,MRS,3,2.3,,HECR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,44,9:40:00,MRS,3,2.3,,HECR,25,,,,APCL,9.5,YP,N,985153000402210,537,3.5,YR,N,,538,9.4,Y,N,985153000401702,539,8.7,O,N,985153000355933,540,,,,,,,,,,,,,,,,,,,,,
745,44,9:40:00,MRS,3,2.3,,HECR,25,597,2473,,APCL,4.7,YR,N,,478,9.4,O,N,985153000369909,479,5.2,YR,N,985153000371370,533,8.8,O,N,985153000403220,534,8.6,O,N,985153000400988,535,8,O,N,985153000403031,536,,,,,,,,,,,
746,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,44,9:40:00,MRS,3,2.3,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
